RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,LAT,LON,PRICE_PER_SQM,PRICE_PER_PYEONG
2026,11470,양천구,10100,신정동,1,대지,325,0,목동신시가지11,2026-08-31,205000,66.24,0.0,12.0,,,1988,아파트,중개거래,서울 양천구,37.5120560613111,126.858409872488,3094.8,10230.8
2026,11620,관악구,10200,신림동,1,대지,763,0,한라타운아파트,2026-08-31,61000,78.038,0.0,8.0,,,2001,아파트,중개거래,서울 관악구,37.476541586877,126.915152218223,781.7,2584.0
2026,11620,관악구,10200,신림동,1,대지,763,0,한라타운아파트,2026-08-31,61000,78.038,0.0,8.0,,20260903.0,2001,아파트,중개거래,서울 관악구,37.476541586877,126.915152218223,781.7,2584.0
2026,11320,도봉구,10600,방학동,1,대지,271,1,신동아아파트1,2026-08-31,34000,53.16,0.0,6.0,,,1986,아파트,중개거래,서울 도봉구,37.6609347988243,127.0267260331,639.6,2114.3
2026,11380,은평구,10700,응암동,1,대지,116,17,서강스카이빌2,2026-08-31,85500,156.39,0.0,13.0,,,2003,아파트,중개거래,서울 은평구,37.5981564599415,126.92024058349,546.7,1807.3
2026,11560,영등포구,11700,당산동,1,대지,121,200,휴브리지빌딩,2026-08-31,13500,17.11,0.0,8.0,,,2012,아파트,중개거래,서울 영등포구,37.528512185726,126.90824580901,789.0,2608.3
2026,11320,도봉구,10700,창동,1,대지,305,0,창동주공1단지,2026-08-31,57000,41.3,0.0,14.0,,,1990,아파트,중개거래,서울 도봉구,37.6535360746342,127.039404572356,1380.1,4562.5
2026,11215,광진구,10700,화양동,1,대지,21,2,브라운스톤,2026-08-31,75000,65.09,0.0,14.0,,,2006,아파트,중개거래,서울 광진구,37.5479950295146,127.068554495728,1152.3,3809.1
2026,11230,동대문구,10600,장안동,1,대지,95,1,장안현대,2026-08-31,98000,95.39,0.0,5.0,,,1984,아파트,중개거래,서울 동대문구,37.5808826791312,127.069120244697,1027.4,3396.2
2026,11320,도봉구,10500,쌍문동,1,대지,13,2,대웅,2026-08-31,26200,44.82,0.0,4.0,,,1989,아파트,중개거래,서울 도봉구,37.6599075567277,127.035703351898,584.6,1932.4
2026,11530,구로구,10200,구로동,1,대지,1260,0,이화우성,2026-08-31,66000,59.82,0.0,3.0,,,1998,아파트,중개거래,서울 구로구,37.4898358033032,126.893880128121,1103.3,3647.3
2026,11320,도봉구,10700,창동,1,대지,38,0,주공17단지,2026-08-31,41000,36.16,0.0,5.0,,,1989,아파트,중개거래,서울 도봉구,37.6442064819292,127.05338274179,1133.8,3748.3
2026,11305,강북구,10200,번동,1,대지,242,0,주공1단지,2026-08-31,83000,79.07,0.0,14.0,,,1991,아파트,중개거래,서울 강북구,37.6247095737389,127.04711402283,1049.7,3470.1
2026,11620,관악구,10100,봉천동,1,대지,867,12,프라비다2,2026-08-31,16000,20.45,0.0,6.0,,,2013,아파트,직거래,,37.479680684799,126.950448167247,782.4,2586.4
2026,11530,구로구,10800,오류동,1,대지,339,0,동부(105동~106동),2026-08-31,48500,59.58,0.0,19.0,,,1999,아파트,중개거래,서울 구로구,37.4970730544702,126.848726529372,814.0,2691.0
2026,11380,은평구,10900,신사동,1,대지,278,1,우공101동,2026-08-31,46000,84.27,0.0,5.0,,,2004,아파트,중개거래,서울 은평구,37.600141423771,126.9065956429,545.9,1804.5
2026,11710,송파구,10300,풍납동,1,대지,401,1,쌍용,2026-08-31,120000,84.86,0.0,2.0,,,1994,아파트,직거래,,37.5272518297608,127.117703245843,1414.1,4674.7
2026,11620,관악구,10200,신림동,1,대지,1433,55,프라비다트라움,2026-08-31,8700,14.06,0.0,3.0,,,2013,아파트,중개거래,서울 관악구,37.4848051201951,126.928086408982,618.8,2045.5
2026,11530,구로구,11200,항동,3,블럭,238,0,하버라인4단지,2026-08-31,65000,59.86,0.0,8.0,,,2019,아파트,직거래,,37.4812930891044,126.826871035904,1085.9,3589.6
2026,11320,도봉구,10700,창동,1,대지,815,0,창동2차현대,2026-08-31,91000,84.504,0.0,20.0,,,2001,아파트,중개거래,서울 도봉구,37.6610336966577,127.046089315065,1076.9,3559.9
2026,11260,중랑구,10200,상봉동,1,대지,497,0,태영데시앙1,2026-08-31,91000,84.935,0.0,11.0,,,2003,아파트,중개거래,서울 중랑구,37.6031459393664,127.092739964795,1071.4,3541.8
2026,11470,양천구,10300,신월동,1,대지,203,18,주함헤븐105동,2026-08-30,35000,62.48,0.0,5.0,,,2007,아파트,중개거래,서울 양천구,37.5302552429753,126.829697860442,560.2,1851.8
2026,11380,은평구,10600,대조동,1,대지,88,0,힐스테이트 메디알레,2026-08-30,135834,74.8,0.0,7.0,입주권,,0,아파트,중개거래,서울 은평구,37.6120492662394,126.923358380629,1816.0,6003.2
2026,11380,은평구,10400,갈현동,1,대지,395,2,효민아크로뷰,2026-08-30,68800,47.73,0.0,15.0,,,2024,아파트,직거래,,37.6205827444968,126.91975833281,1441.4,4765.1
2026,11500,강서구,10800,공항동,1,대지,1398,0,더트루엘마곡HQ,2026-08-30,59900,48.329,0.0,5.0,,,2024,아파트,직거래,,37.5613941334125,126.815106975018,1239.4,4097.3
2026,11530,구로구,10800,오류동,1,대지,338,0,동부골든,2026-08-30,54000,59.94,0.0,16.0,,,1998,아파트,중개거래,서울 구로구,37.4992909110144,126.839531583839,900.9,2978.2
2026,11620,관악구,10100,봉천동,1,대지,1712,0,관악드림(동아),2026-08-30,145000,114.75,0.0,17.0,,,2003,아파트,중개거래,서울 관악구,37.489767905811,126.950619822698,1263.6,4177.2
2026,11290,성북구,13300,정릉동,1,대지,1031,0,정릉힐스테이트3차,2026-08-30,74500,59.98,0.0,10.0,,,2008,아파트,중개거래,"서울 성북구, 서울 은평구",37.6144302680147,127.007547825596,1242.1,4106.1
2026,11260,중랑구,10100,면목동,1,대지,1502,0,현대,2026-08-30,85000,84.81,0.0,11.0,,,1994,아파트,중개거래,경기 하남시,37.5762581128666,127.089787282993,1002.2,3313.2
2026,11530,구로구,10200,구로동,1,대지,256,1,삼성래미안,2026-08-30,108000,78.665,0.0,15.0,,,2004,아파트,중개거래,서울 구로구,37.4877325877276,126.891899158263,1372.9,4538.5
2026,11500,강서구,10900,방화동,1,대지,860,0,마곡서광(치현마을),2026-08-30,76000,84.93,0.0,12.0,,,1998,아파트,중개거래,서울 강서구,37.5793097745828,126.819298295646,894.9,2958.2
2026,11290,성북구,13300,정릉동,1,대지,210,0,정릉푸른마을동아,2026-08-30,78000,114.81,0.0,9.0,,,2003,아파트,중개거래,서울 성북구,37.6075161605071,127.01440352853,679.4,2245.9
2026,11470,양천구,10200,목동,1,대지,956,0,롯데캐슬위너,2026-08-29,154500,84.97,0.0,4.0,,,2005,아파트,중개거래,서울 양천구,37.5468252120401,126.867150717582,1818.3,6010.9
2026,11500,강서구,10600,내발산동,1,대지,673,11,청솔숲속마을101동,2026-08-29,90000,80.61,0.0,12.0,,,2006,아파트,중개거래,서울 강서구,37.5512061585253,126.839664673036,1116.5,3690.9
2026,11290,성북구,13300,정릉동,1,대지,780,0,"산장아파트가동,나동",2026-08-29,41500,52.89,0.0,3.0,,,1977,아파트,중개거래,서울 성북구,37.6167648609946,127.002136993966,784.6,2593.9
2026,11320,도봉구,10600,방학동,1,대지,720,18,방학동삼성래미안1,2026-08-29,65000,118.381,0.0,2.0,,,2002,아파트,직거래,,37.6669775389205,127.047276059135,549.1,1815.1
2026,11650,서초구,10800,서초동,1,대지,1600,11,서초레몬,2026-08-29,31000,30.24,0.0,14.0,,,2005,아파트,중개거래,서울 서초구,37.4857852096649,127.0154466978,1025.1,3388.9
2026,11470,양천구,10100,신정동,1,대지,1306,0,세양청마루,2026-08-29,115000,59.98,0.0,12.0,,,2006,아파트,중개거래,서울 양천구,37.5071533161833,126.863675809775,1917.3,6338.2
2026,11470,양천구,10100,신정동,1,대지,1295,0,목동2삼성래미안,2026-08-29,173000,84.65,0.0,4.0,,,2001,아파트,중개거래,서울 양천구,37.5104950665501,126.86829619457,2043.7,6756.1
2026,11470,양천구,10100,신정동,1,대지,1323,0,목동힐스테이트,2026-08-29,186000,59.95,0.0,18.0,,,2016,아파트,중개거래,서울 양천구,37.5203061709519,126.856457667129,3102.6,10256.5
2026,11710,송파구,10800,문정동,1,대지,145,0,문정시영,2026-08-29,113000,39.69,0.0,3.0,,,1989,아파트,중개거래,서울 송파구,37.4906081165342,127.135334331832,2847.1,9411.8
2026,11380,은평구,11400,진관동,1,대지,102,0,박석고개1단지힐스테이트(116~131동)BL2-1,2026-08-29,104000,59.85,0.0,11.0,,,2009,아파트,중개거래,서울 은평구,37.6330388638858,126.922287528799,1737.7,5744.4
2026,11230,동대문구,10500,답십리동,1,대지,530,15,현대썬앤빌청계,2026-08-29,10000,14.82,0.0,7.0,,,2016,아파트,직거래,,37.5661625518015,127.055151048753,674.8,2230.6
2026,11170,용산구,12900,이촌동,1,대지,300,27,리버뷰,2026-08-29,170000,138.94,0.0,8.0,,,1970,아파트,중개거래,서울 용산구,37.5201637323928,126.971946115671,1223.5,4044.8
2026,11530,구로구,10200,구로동,1,대지,1281,0,한일유앤아이,2026-08-29,66500,74.229,0.0,13.0,,,2006,아파트,중개거래,"서울 구로구, 인천 검단구",37.4864737258532,126.876052971485,895.9,2961.6
2026,11500,강서구,10600,내발산동,1,대지,711,6,청솔수(711-6),2026-08-29,79000,84.92,0.0,7.0,,,2007,아파트,중개거래,서울 강서구,37.5503160972745,126.832485324659,930.3,3075.3
2026,11470,양천구,10300,신월동,1,대지,1030,0,방주기픈샘,2026-08-29,56850,80.395,0.0,3.0,,,2004,아파트,중개거래,서울 양천구,37.5250628168519,126.842857208829,707.1,2337.6
2026,11650,서초구,10100,방배동,1,대지,866,20,방배대우디오빌,2026-08-29,28000,28.84,0.0,16.0,,,2005,아파트,중개거래,서울 서초구,37.486044022746,126.984200927218,970.9,3209.5
2026,11260,중랑구,10100,면목동,1,대지,1531,0,마젤란21,2026-08-29,80500,78.941,0.0,3.0,,,2007,아파트,중개거래,서울 중랑구,37.5868340887344,127.084126489209,1019.7,3371.1
2026,11740,강동구,10800,성내동,1,대지,545,7,집앤사비디아파트,2026-08-29,24000,20.83,0.0,6.0,,,2019,아파트,중개거래,서울 강동구,37.5274210709483,127.128973615608,1152.2,3808.9
2026,11260,중랑구,10600,신내동,1,대지,479,0,중앙하이츠,2026-08-29,75000,84.97,0.0,14.0,,,1996,아파트,중개거래,서울 중랑구,37.6034907491923,127.098088211575,882.7,2917.9
2026,11560,영등포구,13200,신길동,1,대지,4958,0,보라매에스케이뷰,2026-08-29,185500,84.98,0.0,1.0,,,2020,아파트,중개거래,"서울 동작구, 서울 영등포구",37.5029425844622,126.917366701934,2182.9,7216.1
2026,11290,성북구,13300,정릉동,1,대지,1024,0,피오레,2026-08-29,68000,94.59,0.0,6.0,,,2004,아파트,중개거래,서울 성북구,37.6171972611388,127.00090319015,718.9,2376.5
2026,11305,강북구,10100,미아동,1,대지,812,0,삼성래미안트리베라2단지,2026-08-29,116000,84.29,0.0,13.0,,,2010,아파트,중개거래,서울 강북구,37.6173116384026,127.020401549408,1376.2,4549.4
2026,11560,영등포구,13300,대림동,1,대지,696,0,우성1,2026-08-29,79000,62.37,0.0,6.0,,,1985,아파트,중개거래,서울 영등포구,37.495536270806,126.900586695699,1266.6,4187.2
2026,11560,영등포구,10200,영등포동1가,1,대지,92,3,여의도이튼브라운,2026-08-29,32000,18.89,0.0,17.0,,,2022,아파트,중개거래,서울 영등포구,37.5183976290038,126.913505369315,1694.0,5600.1
2026,11680,강남구,10100,역삼동,1,대지,826,29,역삼동우정에쉐르1,2026-08-29,77000,59.81,0.0,5.0,,,2004,아파트,중개거래,서울 강남구,37.4963043323795,127.030170484473,1287.4,4255.9
2026,11560,영등포구,13300,대림동,1,대지,717,0,쌍용플래티넘S,2026-08-29,11000,18.24,0.0,9.0,,,2013,아파트,중개거래,서울 강북구,37.4952957246824,126.898075565712,603.1,1993.6
2026,11410,서대문구,12000,남가좌동,1,대지,389,0,DMC에코자이,2026-08-29,145500,72.969,0.0,5.0,,,2019,아파트,중개거래,"부산 부산진구, 서울 서대문구",37.5771753939051,126.919159886739,1994.0,6591.7
2026,11620,관악구,10100,봉천동,1,대지,1733,0,e편한세상서울대입구2차,2026-08-29,158000,84.31,0.0,8.0,,,2020,아파트,중개거래,서울 관악구,37.4783897162813,126.941752107316,1874.0,6195.2
2026,11230,동대문구,10500,답십리동,1,대지,1003,0,래미안위브,2026-08-29,161000,59.99,0.0,16.0,,,2014,아파트,중개거래,서울 동대문구,37.5720377764558,127.053951855019,2683.8,8872.0
2026,11680,강남구,11000,압구정동,1,대지,486,0,한양4,2026-08-29,900000,208.65,0.0,13.0,,,1978,아파트,중개거래,서울 강남구,37.5309077439444,127.036865226776,4313.4,14259.3
2026,11710,송파구,11200,오금동,1,대지,165,0,상아2차아파트,2026-08-29,140000,45.77,0.0,9.0,,,1988,아파트,중개거래,"서울 성동구, 서울 송파구",37.4979386318395,127.136727327347,3058.8,10111.6
2026,11305,강북구,10100,미아동,1,대지,198,36,그린힐빌라트,2026-08-29,80000,148.54,0.0,7.0,,,1995,아파트,중개거래,서울 강북구,37.6271540923676,127.028732278173,538.6,1780.4
2026,11290,성북구,13400,길음동,1,대지,1278,0,길음동동부센트레빌(1278-0),2026-08-29,112000,59.998,0.0,17.0,,,2003,아파트,중개거래,서울 성북구,37.6102709913229,127.024462245599,1866.7,6171.0
2026,11620,관악구,10200,신림동,1,대지,1694,0,신림현대,2026-08-29,86000,82.2,0.0,10.0,,,1993,아파트,중개거래,서울 관악구,37.4749935380104,126.932280766666,1046.2,3458.6
2026,11305,강북구,10100,미아동,1,대지,813,0,래미안트리베라1단지,2026-08-29,114000,84.97,0.0,6.0,,,2010,아파트,중개거래,"서울 강북구, 서울 성북구",37.6139423356183,127.020726256988,1341.6,4435.2
2026,11560,영등포구,11400,당산동4가,1,대지,99,0,당산롯데캐슬프레스티지,2026-08-29,190000,84.99,0.0,11.0,,,2017,아파트,중개거래,"강원 춘천시, 서울 영등포구",37.5286609363432,126.902942298813,2235.6,7390.3
2026,11530,구로구,10200,구로동,1,대지,1273,0,대림아르빌,2026-08-29,84000,111.8,0.0,12.0,,,2003,아파트,중개거래,서울 구로구,37.4905183603451,126.895241945722,751.3,2483.8
2026,11620,관악구,10200,신림동,1,대지,1730,0,신림푸르지오,2026-08-29,117000,84.79,0.0,18.0,,,2005,아파트,중개거래,서울 관악구,37.4791218767665,126.910484296891,1379.9,4561.6
2026,11380,은평구,10600,대조동,1,대지,88,0,힐스테이트 메디알레,2026-08-29,123882,59.97,0.0,10.0,분양권,,0,아파트,중개거래,서울 동대문구,37.6120492662394,126.923358380629,2065.7,6828.9
2026,11380,은평구,10600,대조동,1,대지,88,0,힐스테이트 메디알레,2026-08-29,129206,59.91,0.0,6.0,분양권,,0,아파트,중개거래,서울 은평구,37.6120492662394,126.923358380629,2156.7,7129.5
2026,11620,관악구,10200,신림동,1,대지,1746,0,힐스테이트뉴포레,2026-08-29,138000,59.988,0.0,26.0,,,2022,아파트,중개거래,서울 관악구,37.4840017278246,126.9056068235,2300.5,7604.8
2026,11620,관악구,10100,봉천동,1,대지,1717,0,관악푸르지오,2026-08-29,121500,59.58,0.0,21.0,,,2004,아파트,중개거래,서울 관악구,37.4873112715491,126.960864947013,2039.3,6741.4
2026,11380,은평구,10600,대조동,1,대지,88,0,힐스테이트 메디알레,2026-08-29,109926,51.81,0.0,12.0,분양권,,0,아파트,중개거래,서울 은평구,37.6120492662394,126.923358380629,2121.7,7013.9
2026,11560,영등포구,11400,당산동4가,1,대지,94,1,당산삼성2차,2026-08-29,163700,84.93,0.0,8.0,,,1997,아파트,중개거래,서울 영등포구,37.5278539911899,126.89843233437,1927.5,6371.8
2026,11500,강서구,10100,염창동,1,대지,262,2,대림,2026-08-29,75000,84.87,0.0,5.0,,,1999,아파트,중개거래,서울 강서구,37.5482264632628,126.875776069072,883.7,2921.3
2026,11230,동대문구,10900,휘경동,1,대지,57,0,휘경리오포레아파트(2단지),2026-08-29,67000,39.98,0.0,4.0,,,2001,아파트,중개거래,서울 동대문구,37.5829871567703,127.070747052227,1675.8,5540.0
2026,11590,동작구,10800,대방동,1,대지,501,0,대림아파트,2026-08-29,190000,84.92,0.0,3.0,,,1993,아파트,중개거래,"서울 동작구, 서울 영등포구",37.5072946636747,126.924711747263,2237.4,7396.4
2026,11530,구로구,10800,오류동,1,대지,345,0,동선,2026-08-29,54000,58.215,0.0,17.0,,,2004,아파트,중개거래,서울 구로구,37.4936888150456,126.839463283461,927.6,3066.4
2026,11500,강서구,10800,공항동,1,대지,1398,0,더트루엘마곡HQ,2026-08-29,67400,48.329,0.0,4.0,,,2024,아파트,직거래,,37.5613941334125,126.815106975018,1394.6,4610.3
2026,11320,도봉구,10500,쌍문동,1,대지,59,0,한양2,2026-08-29,52500,76.92,0.0,9.0,,,1988,아파트,중개거래,서울 도봉구,37.6569864317373,127.031453992625,682.5,2256.3
2026,11500,강서구,10800,공항동,1,대지,1398,0,더트루엘마곡HQ,2026-08-29,59900,48.329,0.0,4.0,,,2024,아파트,직거래,,37.5613941334125,126.815106975018,1239.4,4097.3
2026,11380,은평구,10900,신사동,1,대지,370,0,은평신사두산위브,2026-08-29,74000,84.997,0.0,4.0,,,2006,아파트,중개거래,서울 은평구,37.5999408732609,126.905701745197,870.6,2878.1
2026,11380,은평구,11400,진관동,1,대지,65,0,은평뉴타운엘크루,2026-08-29,82000,59.98,0.0,7.0,,,2017,아파트,중개거래,서울 은평구,37.6395667912613,126.919232371431,1367.1,4519.4
2026,11470,양천구,10100,신정동,1,대지,312,0,목동신시가지9,2026-08-29,205500,53.82,0.0,2.0,,,1987,아파트,중개거래,서울 양천구,37.5185420579875,126.862404579736,3818.3,12622.4
2026,11590,동작구,10700,사당동,1,대지,1155,0,대성유니드,2026-08-29,102000,59.99,0.0,8.0,,,2009,아파트,중개거래,서울 동작구,37.4933197627188,126.975331922893,1700.3,5620.8
2026,11530,구로구,10800,오류동,1,대지,349,0,은하수수목원,2026-08-29,52700,84.954,0.0,4.0,,,2005,아파트,중개거래,서울 구로구,37.4889690282229,126.827170152306,620.3,2050.7
2026,11710,송파구,10400,송파동,1,대지,171,0,잠실더샵루벤,2026-08-29,212000,83.885,0.0,15.0,,,2025,아파트,중개거래,서울 송파구,37.5001404027447,127.117028504575,2527.3,8354.6
2026,11680,강남구,10600,대치동,1,대지,316,0,은마,2026-08-29,333000,76.79,0.0,9.0,,,1979,아파트,중개거래,서울 강남구,37.4974180026259,127.065327020175,4336.5,14335.5
2026,11230,동대문구,11000,이문동,1,대지,425,0,이문삼성래미안아파트,2026-08-29,109500,114.988,0.0,18.0,,,2001,아파트,중개거래,서울 동대문구,37.6003489644361,127.056433366014,952.3,3148.0
2026,11260,중랑구,10600,신내동,1,대지,661,0,신내11대명,2026-08-28,61900,49.77,0.0,14.0,,20260901.0,1996,아파트,중개거래,서울 중랑구,37.6075380713052,127.094008632781,1243.7,4111.5
2026,11500,강서구,10200,등촌동,1,대지,710,0,보람,2026-08-28,63000,54.26,0.0,7.0,,,1999,아파트,중개거래,서울 강서구,37.5496519390583,126.862606445747,1161.1,3838.3
2026,11305,강북구,10100,미아동,1,대지,1369,0,꿈의숲해링턴플레이스,2026-08-28,73000,46.68,0.0,4.0,,,2019,아파트,중개거래,서울 강북구,37.6184958950826,127.034691191838,1563.8,5169.7
2026,11320,도봉구,10500,쌍문동,1,대지,721,0,극동아파트,2026-08-28,54000,84.9,0.0,10.0,,,1996,아파트,중개거래,서울 도봉구,37.6514339618397,127.027422598488,636.0,2102.6
2026,11710,송파구,10700,가락동,1,대지,192,0,극동,2026-08-28,219000,84.96,0.0,1.0,,,1984,아파트,중개거래,서울 송파구,37.4956974031715,127.132676564288,2577.7,8521.3
2026,11320,도봉구,10700,창동,1,대지,38,0,주공17단지,2026-08-28,40000,36.16,0.0,15.0,,,1989,아파트,중개거래,서울 도봉구,37.6442064819292,127.05338274179,1106.2,3656.8
2026,11410,서대문구,11100,홍제동,1,대지,454,0,유원하나,2026-08-28,76000,103.11,0.0,10.0,,,1996,아파트,중개거래,서울 서대문구,37.5951296272667,126.952165445079,737.1,2436.6
2026,11320,도봉구,10600,방학동,1,대지,508,0,우성아파트2,2026-08-28,57400,84.98,0.0,11.0,,,1993,아파트,중개거래,서울 도봉구,37.6569741255456,127.021688802247,675.5,2232.9
2026,11305,강북구,10200,번동,1,대지,242,0,주공1단지,2026-08-28,61500,41.3,0.0,8.0,,,1991,아파트,중개거래,"서울 강북구, 서울 성북구",37.6247095737389,127.04711402283,1489.1,4922.7
2026,11230,동대문구,10400,전농동,1,대지,10,0,전농SK,2026-08-28,133500,114.3,0.0,18.0,,,2000,아파트,중개거래,서울 동대문구,37.5766421261107,127.060465846616,1168.0,3861.1
